1,2,0,2,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,14,17,0
1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,57,1,2,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,15,0,17
2,3,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,11,13,0,15,14
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2,2,2,11,15,0,13,11,2
1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,2,1,2,0,1,1,0,2,1,2,1,0,0,0,0,0,0,0,0,1,0,1,0,1,11,13,0,15,11,3,2
2,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,1,0,2,0,1,0,0,0,0,0,0,1,0,2,0,2,1,3,12,14,0,13,11,1,0,1
2,1,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,12,13,0,14,11,2,1,0,1
2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,0,1,1,1,1,1,0,0,0,0,0,0,2,2,11,19,0,13,12,1,2,0,0,0
2,0,0,1,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,2,1,1,1,2,2,0,0,0,0,0,0,2,11,13,0,19,12,3,0,2,1,0,0
2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,1,1,0,0,0,0,0,1,1,0,2,1,0,1,1,1,2,2,0,0,0,0,0,0,0,0,0,2,13,14,0,13,11,1,1,1,1,1,0,0
2,0,0,1,0,1,2,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,1,1,1,2,1,1,1,1,0,0,0,0,0,0,0,4,13,13,0,14,11,2,0,2,0,0,0,0,0
2,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,2,1,0,1,0,1,0,0,0,1,0,0,0,0,1,2,12,11,0,13,13,2,2,0,0,1,0,1,0,0
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,2,1,2,0,0,0,0,0,0,0,2,14,17,0,11,13,2,0,0,0,2,0,0,0,0,0
1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,1,0,0,1,0,0,1,0,0,14,15,0,17,12,4,0,0,0,0,0,0,0,0,0,0
2,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,3,0,2,0,0,1,1,1,2,1,0,0,0,2,13,18,0,15,14,2,0,0,0,0,0,1,0,0,0,0,0
2,0,2,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,0,1,0,0,0,13,15,0,18,14,2,1,0,0,0,0,0,0,0,0,0,0,0
2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,2,1,0,1,2,1,1,1,3,0,0,2,14,16,0,15,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1,2,1,1,1,13,15,0,16,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,2,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,3,0,2,1,1,3,13,14,0,15,14,0,0,1,0,0,0,0,2,1,1,0,0,0,0,0,0
2,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,2,0,1,1,1,0,3,14,14,0,14,13,2,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0
2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,2,2,2,14,15,0,14,13,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1
2,3,2,2,2,2,1,3,0,3,2,2,2,2,0,0,2,1,3,3,2,0,3,0,3,2,2,2,0,1,1,2,1,0,3,0,3,2,1,3,15,19,0,15,14,3,1,0,1,1,1,0,0,1,0,1,1,0,1,2,0,2,1,2
2,2,4,1,1,0,0,2,1,1,2,2,0,0,1,1,0,1,1,2,1,1,1,0,2,1,0,2,1,3,1,1,2,2,1,1,0,1,2,13,19,0,19,14,3,1,1,3,0,2,0,0,0,1,2,1,1,1,0,1,1,0,0,1
1,1,0,3,1,0,2,2,0,1,1,1,1,1,1,1,1,1,0,0,2,4,0,2,3,0,0,1,2,0,3,1,3,0,0,2,1,1,14,14,0,19,15,2,0,1,2,1,1,1,0,2,0,1,2,2,0,0,2,2,1,0,1,1
2,0,0,1,1,1,1,1,2,0,0,0,1,1,0,1,1,2,1,0,1,1,1,0,0,1,1,1,4,1,0,1,1,1,3,0,1,13,17,0,14,13,3,2,1,2,1,1,1,1,1,1,1,1,1,1,2,2,0,0,1,0,1,0
2,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,2,1,1,3,0,0,0,2,0,0,0,2,3,0,1,0,6366,6480,4,7566,7627,0,17,14,2,1,2,1,0,0,1,0,1,1,2,0,2,1,1,0,0,1,1,0,2,0,1
2,1,1,0,1,1,2,1,0,1,1,1,0,0,1,0,0,0,1,0,1,0,2,0,0,0,0,1,1,1,0,0,1,6396,6391,14,6780,0,7627,13,1,1,2,0,1,3,1,2,0,0,3,1,1,1,1,0,0,1,2,1,1,0,1,1
1,0,3,1,1,0,0,2,0,0,0,0,2,0,1,0,2,1,1,0,0,0,1,1,0,0,0,0,0,2,1,1,1,6046,6189,15,0,6780,7566,1,1,0,3,1,0,1,0,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,1,0
2,0,0,2,0,0,0,1,1,1,0,0,0,1,1,1,2,0,0,2,0,1,0,1,1,1,0,2,2,1,0,0,2,14,16,0,15,14,4,0,2,1,0,0,2,0,1,0,1,2,0,1,1,1,1,1,2,1,1,2,1,1,2,0
2,1,0,1,1,1,1,2,0,1,0,0,2,0,1,0,0,3,0,0,1,0,0,0,0,0,1,0,1,4,0,1,14,7501,0,16,6189,6391,6480,3,0,1,3,2,0,1,1,1,1,0,1,1,2,0,2,0,1,0,1,1,1,1,1,0
2,2,0,0,0,0,3,0,0,0,1,1,0,2,0,0,2,2,2,0,1,0,1,1,0,1,1,1,0,2,1,13,15,0,7501,14,6046,6396,6366,1,0,2,0,0,1,1,1,2,1,3,0,0,1,2,0,1,0,1,1,2,2,0,57,1
2,0,1,1,0,1,0,2,0,1,1,0,1,0,0,1,1,1,1,2,1,1,2,1,1,1,1,1,2,1,13,14,0,15,14,2,1,1,0,1,3,2,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0
3,2,1,0,1,0,1,1,1,0,2,3,1,0,3,2,1,2,3,0,1,0,0,0,0,1,0,1,5,13,13,0,14,13,1,0,1,0,1,1,1,1,2,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2,1,0,2,1,1,2,0,0,0,1,0,0,0,0,0,2,1,3,1,0,1,0,1,2,2,2,2,15,14,0,13,13,1,0,0,1,0,0,0,3,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,1,0,0,2,2,0,0,0,16,15,0,14,13,1,2,4,1,2,1,3,1,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2,1,2,0,0,1,2,3,0,0,0,0,2,2,1,2,0,0,0,1,0,0,2,0,0,0,10,16,0,15,15,5,2,0,1,2,0,1,2,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,13,0,16,16,2,1,1,1,0,2,0,1,0,1,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3,1,2,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,2,0,0,0,2,1,14,16,0,13,10,0,2,0,1,1,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,0,2,1,0,0,1,1,2,0,0,0,1,0,1,0,1,2,2,1,12,14,0,16,10,0,0,2,1,1,1,0,1,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,1,12,14,0,14,14,1,0,0,2,0,1,0,0,1,0,0,2,0,3,2,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4,1,1,2,0,0,2,1,0,0,0,2,0,1,1,1,1,1,1,2,2,14,14,0,14,12,1,0,0,2,1,0,1,1,0,1,1,0,0,0,2,0,0,0,1,0,0,1,0,1,0,0,1,2,1,1,0,1,0,1,0,1,0,0
4,0,1,2,1,0,1,3,1,1,0,0,0,1,0,1,0,1,2,5,12,12,0,14,12,1,2,0,2,2,0,0,2,1,0,0,1,2,0,1,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,0,2,0,0,1,2,0,0,1,0,1,0,0,0,0,1,2,2,13,18,0,12,14,1,2,0,0,0,0,1,0,1,0,0,1,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,1,15,14,0,18,12,2,1,2,0,0,0,0,0,1,1,1,1,0,0,1,3,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,0,0,2,2,2,0,2,2,0,2,2,0,0,1,0,1,13,19,0,14,13,5,2,3,1,0,0,1,1,1,0,2,0,0,2,0,0,1,0,0,2,3,0,1,0,0,1,1,1,0,0,0,1,2,1,0,0,0,1,0,0,1,1
4,0,3,3,0,1,0,0,0,2,2,0,2,2,2,4,14,13,0,19,15,2,2,1,0,0,2,0,0,0,3,3,1,2,0,0,1,1,1,1,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
3,1,0,0,0,0,1,3,0,0,0,0,0,0,1,12,14,0,13,13,1,2,1,1,0,1,1,0,0,0,1,2,1,2,3,0,1,0,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
4,0,1,0,0,0,0,0,0,0,0,1,0,2,13,15,0,14,14,1,1,1,0,1,0,0,0,0,0,0,2,1,1,2,0,2,2,0,1,1,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,1,2,1,2,2,0,3,1,2,2,3,14,17,0,15,12,4,0,1,0,1,1,0,1,1,0,2,0,0,2,1,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1
