2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,547,2,11,2,391,335,2,2,2,2,2,2,2,2,2,2,2,2,2,2,371,566,2,2,309,2,2,184,2,3,160,2,2,652,112,2,468,10,2,2,2,2,216,16,17,4,0
2,538,192,2,225,2,411,6,2,2,390,2,2,201,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,244,3,2,2,2,2,2,2,2,3,2,3,2,2,2,2,3,3,3,4,2,2,2,2,2,6,656,2,658,11,17,17,0,4
2,2,2,323,2,143,2,2,3,2,2,2,2,2,2,381,2,2,2,504,2,2,2,729,2,175,2,2,2,126,2,282,2,586,2,684,2,2,2,3,467,2,2,144,2,2,2,13,2,2,2,153,2,2,2,2,2,208,4,5,19,0,17,17
2,2,160,2,3,3,2,2,231,2,2,2,244,2,2,2,2,2,2,2,691,2,2,2,155,2,167,2,2,2,3,2,3,2,670,2,657,2,2,3,2,2,376,3,2,2,2,2,579,2,2,2,2,2,2,316,2,3,13,4,0,19,17,16
2,2,2,2,2,2,2,4,7,2,2,2,181,2,2,2,2,460,307,3,367,2,375,2,477,2,2,3,2,2,2,2,2,3,2,2,2,2,97,3,2,392,524,166,3,2,31,3,225,4,2,2,3,2,498,11,16,4,14,0,4,5,11,216
2,214,3,2,59,2,566,2,2,211,4,3,2,4,2,2,439,2,2,2,2,2,2,2,2,2,2,3,2,2,682,2,2,2,2,2,2,2,2,206,2,4,2,2,2,2,2,2,5,4,2,2,2,2,2,8,437,3,0,14,13,4,658,2
2,2,2,2,4,601,2,3,2,276,3,651,2,2,2,2,420,2,2,2,3,2,2,199,2,2,2,3,2,2,2,211,3,479,2,631,2,2,3,191,12,2,2,3,3,15,4,3,9,9,8,8,2,12,11,9,3,0,3,4,3,208,2,2
2,384,115,2,513,2,469,347,2,3,398,2,17,2,2,1,135,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,3,3,3,2,2,2,349,2,3,2,2,2,2,187,2,4,5,2,3,2,2,16,18,0,3,437,16,2,2,656,2
348,200,446,2,2,2,3,2,2,3,116,2,251,423,2,2,2,2,3,2,120,3,2,2,2,2,795,2,2,2,4,2,2,2,563,2,716,2,2,2,2,2,2,2,2,2,2,2,6,5,2,2,678,4,16,0,18,9,8,11,316,2,6,2
2,2,2,2,24,2,2,177,2,2,2,2,2,2,2,2,2,318,472,2,2,3,11,2,333,2,2,2,2,2,2,57,2,2,2,2,2,2,7,2,173,503,150,454,2,2,362,2,9,8,3,350,4,184,0,16,16,11,2,498,2,2,2,10
