3,2,2,2,2,7,2,3,2,2,19,2,2,2,2,2,3,2,2,135,2,312,9,3,10,15,315,0,336,8,2,75,3,2,2,24,2,4,137,3,2,4,2,302,95,2,2,2,2,59,2,3,2,2,10,121,2,2,2,2,2,2,2,2
2,2,2,2,2,2,76,2,2,2,3,3,2,2,302,2,6,5,2,294,7,170,6,3,5,81,0,315,253,2,95,2,2,2,2,2,2,2,384,2,2,2,2,2,2,2,2,11,2,2,3,2,17,2,128,2,2,2,2,2,2,2,2,2
2,3,306,3,2,2,4,2,26,2,3,2,2,65,277,2,4,84,2,4,10,8,15,5,5,0,81,15,5,2,19,2,415,2,2,17,2,2,5,1,2,2,2,2,2,318,2,2,2,2,2,2,146,2,2,2,2,2,2,8,1,2,48,175
2,135,2,2,2,2,2,2,2,4,161,10,5,61,2,353,58,3,2,3,309,63,5,47,0,5,5,10,11,12,10,2,2,6,57,9,2,2,2,2,4,2,2,2,137,18,2,7,49,2,2,2,2,3,2,270,4,126,3,2,302,3,2,2
51,2,2,3,2,2,132,3,17,2,2,169,2,3,2,104,327,367,3,2,3,3,5,0,47,5,3,3,10,11,15,73,3,7,7,2,70,2,2,257,2,3,2,2,60,2,306,2,2,2,3,2,2,3,2,2,2,2,2,23,2,25,2,2
3,9,4,2,17,2,2,387,2,2,2,2,2,2,2,2,11,5,141,4,62,10,0,5,5,15,6,9,7,2,2,4,2,263,2,2,2,2,2,2,360,2,2,2,2,2,3,145,14,2,370,2,2,46,2,2,12,2,79,2,2,2,2,2
2,5,2,2,2,2,2,58,2,2,2,2,2,2,2,4,4,2,9,326,9,0,10,3,63,8,170,312,4,2,2,5,2,63,2,52,3,2,29,2,3,2,7,70,3,6,2,301,3,2,7,2,2,2,145,315,2,1,2,2,22,2,2,2
3,295,2,2,115,2,3,2,2,6,2,3,2,2,2,233,16,14,26,6,0,9,62,3,309,10,7,2,2,2,2,2,2,2,134,19,2,2,2,2,2,2,28,2,2,2,2,2,2,2,273,2,2,14,2,151,58,335,34,2,2,5,2,2
2,2,3,2,2,2,337,2,76,10,9,2,11,55,88,13,5,72,5,0,6,326,4,2,3,4,294,135,4,31,2,3,2,2,3,5,2,2,3,2,2,2,2,2,2,4,4,161,2,2,2,2,2,2,303,4,2,2,2,2,2,2,74,2
2,2,84,2,2,2,3,242,13,278,2,2,4,2,4,6,65,6,0,5,26,9,141,3,2,2,2,2,2,2,2,2,2,81,2,2,21,3,5,2,11,2,13,2,5,12,73,4,84,2,310,2,2,336,2,1,176,28,2,2,3,2,2,2
3,2,2,2,2,2,279,2,125,3,4,355,3,3,5,11,247,0,6,72,14,2,5,367,3,84,5,2,2,2,71,2,293,2,2,2,2,2,2,2,2,2,2,2,2,2,153,2,2,2,2,2,2,2,3,2,2,2,2,2,2,3,2,13
5,2,3,2,3,2,17,7,226,297,4,395,3,2,2,292,0,247,65,5,16,4,11,327,58,4,6,3,2,2,2,3,8,2,8,52,2,2,2,71,2,2,2,2,3,2,22,2,2,2,4,2,2,3,2,2,2,2,2,2,2,3,2,20
2,9,13,2,2,2,2,2,8,82,58,18,11,8,5,0,292,11,6,13,233,4,2,104,353,2,2,2,2,2,4,2,9,2,236,257,3,2,6,133,2,2,4,3,3,2,3,2,7,2,5,2,2,2,2,15,4,481,2,6,58,2,3,98
